	drugbankId	name	ttd_id	pubchem_cid	cas_num	chembl_id	zinc_id	chebi_id	kegg_cid	kegg_id	bindingDB_id	UMLS_cuis	stitch_id
6360	DB00982	Isotretinoin	D00DKK	5282379.0	4759-48-2	CHEMBL547	ZINC000003792789	6067		D00348	50031459.0	C0022265	CID005282379
6361	DB09316	Thallous Chloride		24642.0	7791-12-0	CHEMBL2110567		37117	C15226			C0076368,C0305040	CID000024642
6362	DB00987	Cytarabine	D07XSN	6253.0	147-94-4	CHEMBL803	ZINC000003795098	28680	C02961	D00168	50087289.0	C0010711	CID100000596
6363	DB00988	Dopamine	D0T7OW	681.0	51-61-6	CHEMBL59	ZINC000000033882	18243	C03758	D07870	55121.0	C0013030	CID000000681
6364	DB00985	Dimenhydrinate	D0U8UV	441281.0	523-87-5	CHEMBL1200406		94848		D00520		C0012381	CID100010660
6366	DB00989	Rivastigmine	D0WY5Q	77991.0	123441-03-2	CHEMBL636	ZINC000000004413	8874	C11766	D03822	10620.0	C0649350	CID100005077
6368	DB11641	Vinflunine	D0OT9S	6918295.0	162652-95-1	CHEMBL2110725	ZINC000085537078	90241				C0672663	CID100157688
6385	DB11644	Tafamidis	D04DFR	11001318.0	594839-88-0	CHEMBL2103837	ZINC000043206271	78538		D09673	50197883.0	C2745274	CID011001318
6387	DB09322	Zinc sulfate	D07CEI	24424.0	7733-02-0	CHEMBL1200929		35176				C0078794,C2700331	CID000024424
6402	DB00990	Exemestane	D0D2VS	60198.0	107868-30-4	CHEMBL1200374	ZINC000003973334	4953	C08162	D00963	50398447.0	C0851344	CID000060198
6403	DB00991	Oxaprozin	D0M9DC	4614.0	21256-18-8	CHEMBL1071	ZINC000049643479	7822	C07356	D00463	50002861.0	C0069739	CID000004614
6404	DB00994	Neomycin	D05JNI	96024948.0	1404-04-2	CHEMBL3989751		7507	C00384	D08260		C0027603,C4718970,C4718971,C4718972	CID100004454
6406	DB00995	Auranofin	D0L2UN	70788951.0	34031-32-8	CHEMBL1366		2922		D00237	50153291.0	C0004320	CID106333887
6410	DB00993	Azathioprine	D07QCE	2265.0	446-86-6	CHEMBL1542	ZINC000004258316	2948	C06837	D00238	50373919.0	C0004482	CID000002265
6412	DB00998	Frovatriptan	D06FPQ	77992.0	158747-02-5	CHEMBL1279	ZINC000000018635	134991		D07997	50073689.0	C0754647	CID000077992
6413	DB00999	Hydrochlorothiazide	D0U4UQ	3639.0	58-93-5	CHEMBL435	ZINC000000896569	5778	C07041	D00340	13076.0	C0020261	CID000003639
6414	DB00996	Gabapentin	D0J0ZS	3446.0	60142-96-3	CHEMBL940	ZINC000000004949	42797		D00332	50080153.0	C0060926	CID000003446
6415	DB00997	Doxorubicin	D07VLY	31703.0	23214-92-8	CHEMBL53463	ZINC000003918087	28748	C01661	D03899	32022.0	C0013089,C0546861	CID000031703
6522	DB09395	Sodium acetate	D0Z4UY	517045.0	127-09-3	CHEMBL1354		32954				C0142785,C0887700	CID000517045
6575	DB09401	Isosorbide	D0S6KI		652-67-5	CHEMBL1200660	ZINC000018284778	6060				C0022251	CID100003780
6607	DB09414	Dipotassium phosphate		24450.0	7758-11-4	CHEMBL1200459		131527	C13197			C0138037	CID000024450
6610	DB09460	Sodium carbonate		10340.0	497-19-8	CHEMBL186314		29377				C0074732,C0724695	CID000010340
6639	DB09462	Glycerin	D05QYR	753.0	56-81-5	CHEMBL692	ZINC000000895048	17754	C00116	D00028	50413261.0	C0017861,C1572738	CID000000753
6668	DB09477	Enalaprilat	D09AFM	5462501.0	76420-72-9	CHEMBL577	ZINC000003812851	4786	C11720	D03769	50367254.0	C0014027,C0886809	CID005462501
6691	DB09487	Iotrolan	D0B8LN	7848777.0	79770-24-4	CHEMBL1200555		31715		D01714		C0123865	CID100003738
6715	DB08167	Methylthioninium	D05CCT	4139.0	7060-82-4	CHEMBL191083	ZINC000012414057	43830			50434369.0	C3848531	CID000004139
6737	DB09421	Protirelin	D08BTB	638678.0	24305-27-9	CHEMBL1472	ZINC000004096261	35940	C03958	D00176	50072394.0	C0040162,C2713581	CID000638678
6755	DB11750	Clobetasol	D0FL5V	5311051.0	25122-41-2	CHEMBL1201362	ZINC000026892643	205919		D07715		C0008992	CID005311051
6948	DB09526	Hydroquinone	D03UOT	785.0	123-31-9	CHEMBL537	ZINC000005133378	17594	C00530	D00073	26190.0	C0020306	CID000000785
7151	DB09563	Choline C-11	D0C1QZ	449688.0	94793-58-5			72322				C2698585	CID000449688
7641	DB08439	Parecoxib	D05UWI	119828.0	198470-84-7	CHEMBL1206690	ZINC000005761797	73038		D02709		C0915142	CID000119828
8187	DB08604	Triclosan	D0K2PS	5564.0	3380-34-5	CHEMBL849	ZINC000000002216	164200	C12059	D06226	8726.0	C0040958	CID000005564
8591	DB06148	Mianserin	D0R6RO	4184.0	24219-97-4	CHEMBL6437		51137		D08216	50222218.0	C0025912	CID000004184
8678	DB06193	Pixantrone	D0Q4OW	134019.0	144510-96-3	CHEMBL167731	ZINC000001535903	135945		D05522		C0253355	CID000134019
8687	DB06155	Rimonabant	D0O3OS	104850.0	168273-06-1	CHEMBL111	ZINC000001540228	34967	C14319	D05731	21278.0	C1142933	CID100104849
8695	DB06151	Acetylcysteine	D06XGW	12035.0	616-91-1	CHEMBL600	ZINC000003589203	28939	C06809	D00221	50420190.0	C0001047	CID000012035
8699	DB06153	Pizotifen	D06XZR	27400.0	15574-96-6	CHEMBL294951	ZINC000000001968	50212			82088.0	C0032036	CID000027400
8724	DB06176	Romidepsin	D0L7LC	57515973.0	128517-07-7	CHEMBL343448	ZINC000003935130	61080		D06637	19151.0	C1527027	CID100003425
8736	DB08815	Lurasidone	D01QGX	213046.0	367514-87-2	CHEMBL1237021	ZINC000003927822	70735		D04820	85222.0	C2003424	CID000213046
8737	DB08816	Ticagrelor	D0WF7L	9871419.0	274693-27-5	CHEMBL398435	ZINC000028957444	68558		D09017	50397205.0	C1999375	CID009871419
8742	DB08819	Tafluprost	D04LCQ	9868491.0	209860-87-7	CHEMBL1963683	ZINC000013912394	66899		D06274		C1451502	CID009868491
8744	DB08826	Deferiprone	D0YU8J	2972.0	30652-11-0	CHEMBL70927	ZINC000000006226	68554		D07416	10863.0	C0043832	CID000002972
8745	DB08827	Lomitapide	D0H8VY	9853053.0	182431-12-5	CHEMBL354541	ZINC000027990463	72297		D09637	50098320.0	C2827241	CID009853053
8746	DB08824	Ioflupane I-123	D02GJZ	3086674.0	155798-07-5	CHEMBL3989517	ZINC000100091991	68855		D10014		C1684399,C1956796	CID003086674
8747	DB08822	Azilsartan medoxomil	D0A2RA	11238823.0	863031-21-4	CHEMBL2028661	ZINC000014210642	68845		D08865		C1958569,C2698290,C2698291	CID011238823
8748	DB08823	Spinosad	D09WCM	17754356.0	168316-95-8	CHEMBL2040681		39211		D09384		C0961781	CID017754356
8749	DB08820	Ivacaftor	D0W7WC	16220172.0	873054-44-5	CHEMBL2010601	ZINC000052509463	66901		D09916	50032693.0	C3264621	CID016220172
8750	DB08828	Vismodegib	D03EDQ	24776445.0	879085-55-9	CHEMBL473417	ZINC000040899447	66903		D09992	50249522.0	C2987716	CID024776445
8790	DB08804	Nandrolone decanoate	DAP000903	9677.0	360-70-3	CHEMBL1200946	ZINC000008214619	7467	C08154	D00955		C0068395	CID000009677
8801	DB08895	Tofacitinib	D0EG1I	9926791.0	477600-75-2	CHEMBL221959	ZINC000003818808	71200		D09970	50193995.0	C2930696	CID009926791
8804	DB08896	Regorafenib	D09GDD	11167602.0	755037-03-7	CHEMBL1946170	ZINC000006745272	68647		D10138	50363397.0	C2980094	CID011167602
8807	DB08893	Mirabegron	D0X5UN	9865528.0	223673-61-8	CHEMBL2095212	ZINC000001996784	65349		D09535		C2983812	CID009865528
8813	DB06230	Nalmefene	D05VIL	5284594.0	55096-26-9	CHEMBL982	ZINC000000403529	7457	C08027	D05111	50045776.0	C0068377	CID100004422
8816	DB08890	Linaclotide	D00GNJ	16158208.0	851199-59-2	CHEMBL3301675		68551		D09355		C2000261	CID116158207
8820	DB08899	Enzalutamide	D0QK5X	15951529.0	915087-33-1	CHEMBL1082407	ZINC000034806477	68534		D10218	50425732.0	C3496793	CID015951529
8823	DB08897	Aclidinium	D0VP1V	11434515.0	727649-81-2	CHEMBL1194325	ZINC000030691727	65346		D08837	50296331.0	C2699757	CID111228026
8824	DB06237	Avanafil	D0Y5JC	9869929.0	330784-47-9	CHEMBL1963681	ZINC000011677857	66876		D03217	235766.0	C2698280	CID009869929
8827	DB06243	Eflornithine	D0X7JR	3009.0	70052-12-9	CHEMBL830		41948	C07997	D07883	50028197.0	C0002260	CID000003009
8870	DB06261	Hexaminolevulinate		6433083.0	140898-97-1	CHEMBL1201784	ZINC000001554392	134892		D04436		C1327841	CID106433082
8876	DB06262	Droxidopa	D0I3RO	92974.0	23651-95-8	CHEMBL2103827	ZINC000001482049	31524		D01277	50103611.0	C0000378	CID000092974
8878	DB06268	Sitaxentan	D0O9VU	216235.0	184036-34-8	CHEMBL282724	ZINC000001481831	135736		D07171	50058126.0	C1704271	CID000216235
8895	DB06201	Rufinamide	D0MD2L	129228.0	106308-44-5	CHEMBL1201754	ZINC000000007782	134966		D05775		C0213404,C4255605	CID000129228
8897	DB08860	Pitavastatin		5282452.0	147511-69-1	CHEMBL1201753	ZINC000001534965	32020	C13334	D01862	86707.0	C1101838	CID100132804
8901	DB06207	Silodosin	D0U0VU	5312125.0	160970-54-7	CHEMBL24778	ZINC000003806063	135929		D01965	50160154.0	C1870115	CID005312125
8903	DB06206	Sugammadex		6918585.0	343306-71-8	CHEMBL2111107		90953		D05940		C1700695	CID106918584
8905	DB06209	Prasugrel	D07IRF	6918456.0	150322-43-3	CHEMBL1201772		87723		D05597		C1620287	CID006918456
8908	DB08869	Tesamorelin	D0UL9R	56928011.0	218949-48-5	CHEMBL1237026		63626		D09015		C1876200	CID144201342
8909	DB06203	Alogliptin	D0NJ5H	11450633.0	850649-61-5	CHEMBL376359	ZINC000014961096	72323		D06553	16285.0	C1958126	CID011450633
8911	DB06202	Lasofoxifene	D09NMD	216416.0	180916-16-9	CHEMBL328190	ZINC000003918428			D04672	20606.0	C0963839	CID000216416
8913	DB08867	Ulipristal	D0V4WD	13559281.0	159811-51-5	CHEMBL2103846	ZINC000034089131	71025		D09567		C0300205	CID013559281
8916	DB08864	Rilpivirine	D0T6WN	6451164.0	500287-72-9	CHEMBL175691	ZINC000001554274	68606		D09720	222178.0	C1566826	CID006451164
8917	DB06204	Tapentadol	D04SCQ	9838022.0	175591-23-8	CHEMBL1201776	ZINC000000020783	135935		D06007	50386381.0	C2001271	CID106433091
8919	DB08865	Crizotinib	D03ZBT	11626560.0	877399-52-5	CHEMBL601719	ZINC000035902489	64310		D09731	50306682.0	C2974289	CID011626560
8920	DB06210	Eltrombopag	D00PEH	9846180.0	496775-61-2	CHEMBL461101	ZINC000011679756	85010		D03978		C1831905	CID109846180
8922	DB08873	Boceprevir	D0V3YT	10324367.0	394730-60-0	CHEMBL218394		68621		D08876	12311.0	C1738934	CID010324367
8924	DB08874	Fidaxomicin	D06LNW	70678896.0	873857-62-6	CHEMBL1255800		68590		D09394		C0065023,C4082266	CID106440191
8925	DB06212	Tolvaptan	D03KZM	443894.0	150683-30-0	CHEMBL344159	ZINC000000538658	32246		D01213		C1176308	CID100216237
8927	DB08871	Eribulin	D0KK2E	73425383.0	253128-41-5	CHEMBL1683590	ZINC000169344691	63587		D08914		C2350866	CID106331630
8928	DB06211	Doripenem	D03QWT	73303.0	148016-81-3	CHEMBL491571	ZINC000003922770	135928		D03895	50088382.0	C0389169	CID000073303
8932	DB06218	Lacosamide	D05OFX	219078.0	175481-36-4	CHEMBL58323	ZINC000000007673	135939		D07299	50300204.0	C0893761,C1311233	CID000219078
8934	DB06217	Vernakalant	D00OTL	9930049.0	794466-70-9	CHEMBL2111112	ZINC000022010910	135956		D06665		C2001572	CID109930048
8937	DB06219	Dalbavancin	D07QAR	23724878.0	171500-79-1	CHEMBL3301669		82721		D03640		C1172636	CID144567678
8939	DB08877	Ruxolitinib	D04LKS	25126798.0	941678-49-5	CHEMBL1789941	ZINC000043207851	66919		D09959	50355501.0	C2931926	CID117754772
8940	DB06213	Regadenoson	D0XE1C	219024.0	313348-27-5	CHEMBL317052	ZINC000013818943	135613		D05711	50119132.0	C1698215,C3848585	CID000219024
8943	DB06216	Asenapine	D00JRA	11954293.0	65576-45-6	CHEMBL3544974		71253		D02995		C2000088	CID100156326
8945	DB08875	Cabozantinib	D0IQ6P	25102847.0	849217-68-1	CHEMBL2105717	ZINC000070466416	72317		D10062	50021574.0	C3181682	CID025102847
8946	DB06215	Ferumoxytol	D0Y1KF	16211978.0	722492-56-0			50821		D04177		C0060274	CID100014789
8953	DB08882	Linagliptin	D02EYG	10096344.0	668270-12-0	CHEMBL237500	ZINC000003820029	68610		D09566	50228403.0	C2746078	CID010096344
8955	DB08883	Perampanel	D0U3ED	9924495.0	380917-97-5	CHEMBL1214124	ZINC000030691797	71013		D08964	50184410.0	C2698764	CID009924495
8956	DB08880	Teriflunomide	D07QFP	54684141.0	163451-81-8	CHEMBL973	ZINC000013512456	68540		D10172	50018011.0	C1718383	CID054684141
8957	DB08881	Vemurafenib	D0SC5V	42611257.0	918504-65-1	CHEMBL1229517	ZINC000052509366	63637		D09996	50396483.0	C3192263	CID042611257
8960	DB06228	Rivaroxaban	D0KG3R	9875401.0	366789-02-8	CHEMBL198362	ZINC000003964126	68579		D07086	7840.0	C1739768	CID009875401
8967	DB08889	Carfilzomib	D00UVA	11556711.0	868540-17-4	CHEMBL451887	ZINC000049841054	65347		D08880	50277889.0	C2001856	CID011556711
8977	DB06274	Alvimopan	D0D7KC	5488548.0	156053-89-3	CHEMBL270190	ZINC000003802417	135686		D02878	50088381.0	C1508750,C2698078	CID105488547
8981	DB06287	Temsirolimus	D0ES1Q	23724530.0	162635-04-3	CHEMBL1201182		79699	C15182	D06068	50343413.0	C1707080	CID100148191
8982	DB06288	Amisulpride	D03ELL	2159.0	71675-85-9	CHEMBL243712		64045		D07310	81790.0	C0103045	CID000002159
8983	DB06283	Ziconotide	D0V9IE	158793.0	107452-89-1	CHEMBL2103752				D06363		C0211011	CID116129690
8986	DB06290	Simeprevir	D00TLP	24873435.0	923604-59-5	CHEMBL501849	ZINC000085540268	134743		D10081	50336504.0	C2605855	CID024873435
8987	DB06292	Dapagliflozin	D01TNW	9887712.0	461432-26-8	CHEMBL429910	ZINC000003819138	85078		D08897	20880.0	C2353951	CID009887712
8998	DB08934	Sofosbuvir	D0D4YZ	45375808.0	1190307-88-0	CHEMBL1259059	ZINC000100074252	85083		D10366	50239940.0	C2976303	CID045375808
9001	DB08932	Macitentan	D0S7JH	16004692.0	441798-33-0	CHEMBL2103873	ZINC000043202140	76607		D10135	50395626.0	C2606556	CID016004692
9002	DB08933	Luliconazole	D0U4XJ	3003141.0	187164-19-8	CHEMBL2105689	ZINC000003929486	34825	C13478	D01980		C1956280	CID003003141
9004	DB08930	Dolutegravir	D00YZD	54726191.0	1051375-16-6	CHEMBL1229211	ZINC000058581064	76010		D10066	50062551.0	C3253985	CID146216142
9006	DB08931	Riociguat	D04UKC	11304743.0	625115-55-1	CHEMBL2107834	ZINC000003819392	76018		D09572		C2717561	CID011304743
9014	DB08947	Iopamidol	D0O2HQ	65492.0	60166-93-0	CHEMBL1200932	ZINC000003830947	31711		D01797		C0022026	CID000065492
9026	DB08941	Isoxsuprine	D0O8OB	11779629.0	395-28-8		ZINC000009302317			D08092		C0022267	CID100003783
9075	DB08964	Gemeprost	D0EC5X	5282237.0	64318-79-2	CHEMBL1908315	ZINC000004216393	135626		D02073		C0044923,C2987549	CID100003462
9077	DB08903	Bedaquiline	D0T7WL	5388906.0	843663-66-1	CHEMBL376488	ZINC000004655029	72292	C14122	D09872	50063995.0	C1664205	CID005388906
9079	DB08901	Ponatinib	D0H0EQ	24826799.0	943319-70-8	CHEMBL1171837	ZINC000036701290	78543		D09950	50322535.0	C2987417	CID024826799
9081	DB08900	Teduglutide	D00RCI	16139605.0	197922-42-2	CHEMBL2104987		72305	C16049	D06053		C1530889	CID116139605
9082	DB08909	Glycerol phenylbutyrate	D0E0BD	10482134.0	611168-24-2	CHEMBL2105745		134745		D10127		C3490329	CID010482134
9083	DB08907	Canagliflozin	D08DFX	24812758.0	842133-18-0	CHEMBL2048484	ZINC000043207238	73274		D09592	50386885.0	C2974540,C2983989	CID024812758
9086	DB08906	Fluticasone furoate	D0Y7JU	9854489.0	397864-44-7	CHEMBL1676	ZINC000003992105	74899		D06315	50354851.0	C1948374	CID009854489
9088	DB08912	Dabrafenib	D05ROI	44462760.0	1195765-45-7	CHEMBL2028663	ZINC000068153186	75045		D10064	50428286.0	C3467876	CID044462760
9090	DB08910	Pomalidomide	D0A3ZU	134780.0	19171-19-8	CHEMBL43452		72690		D08976	65456.0	C2347624	CID000134780
9091	DB08911	Trametinib	D06AGH	11707110.0	871700-17-3	CHEMBL2103875	ZINC000043100709	75998		D10175		C2697961	CID011707110
9093	DB08916	Afatinib	D05UFG	10184653.0	850140-72-6	CHEMBL1173655	ZINC000003976838	61390		D09724	50322823.0	C2987648	CID010184653
9146	DB05039	Indacaterol	D03DJL	6918554.0	312753-06-3	CHEMBL1095777	ZINC000035801098	68575		D09318	50318159.0	C1722260	CID006918554
9240	DB06335	Saxagliptin	D0K9MY	11243969.0	361442-04-8	CHEMBL385517		71272		D08996	50225074.0	C1611934,C2699273	CID011243969
9260	DB05013	Ingenol mebutate	D0E9KA	6918670.0	75567-37-2	CHEMBL1863513	ZINC000056898854	66913		D09393		C1452152,C2825682	CID006918670
9270	DB05015	Belinostat	D0P0QK	6918638.0	866323-14-0	CHEMBL408513	ZINC000003818726	61076	C-9675	D08870	25150.0	C1948068	CID006918638
9330	DB06401	Bazedoxifene	D0Z1SL	154257.0	198481-32-2	CHEMBL46740	ZINC000001895505	135947		D03062	50099585.0	C2346970	CID100154256
9334	DB06403	Ambrisentan	D0X5ZI	6918493.0	177036-94-1	CHEMBL1111	ZINC000000538627	135949		D07077	50146710.0	C1176329	CID006918493
9336	DB06402	Telavancin	D02IJB	3081362.0	372151-71-8	CHEMBL507870		71229				C1453642	CID103081362
9341	DB06410	Doxercalciferol	D0G5CF	46705423.0	54573-75-0	CHEMBL1200810	ZINC000004641374	4712	C08211	D01009		C0043668	CID104479094
9349	DB06412	Oxymetholone	D0Q6NZ	5281034.0	434-07-1	CHEMBL1200585	ZINC000118912450	7864	C07393	D00490		C0030072	CID005281034
9352	DB06414	Etravirine	D0BP9C	193962.0	269055-15-4	CHEMBL308954	ZINC000000602632	63589		D04112	50103642.0	C1456409	CID000193962
9354	DB06413	Armodafinil	D0J5RN	9690109.0	112111-43-0	CHEMBL1201192	ZINC000003831139	77590		D03215	50336892.0	C0066677,C1701455	CID009690109
9415	DB06480	Prucalopride	D04QSJ	3052762.0	179474-81-8	CHEMBL117287	ZINC000001891034	135552		D09205	50122872.0	C0913506	CID003052762
9461	DB05109	Trabectedin	D09FRL	108150.0	114899-77-3	CHEMBL450449	ZINC000150338708	84050				C0388976,C1311070	CID000108150
9470	DB06436	Semaxanib	D01PZD	5329098.0	194413-58-6	CHEMBL276711	ZINC000012410091	91083		D05819	4810.0	C1135174	CID005329098
9697	DB06594	Agomelatine	D05BTR	82148.0	138112-76-2	CHEMBL10878	ZINC000000005608	134990		D02578	50035179.0	C0971637	CID000082148
9702	DB06590	Ceftaroline fosamil	D0G7SR	9852981.0	229016-73-3	CHEMBL501122		70718		D08884		C2001521,C2001525	CID009852981
9709	DB05271	Rotigotine	D81KMY	59227.0	99755-59-6	CHEMBL1303	ZINC000000004028	135351		D05768	50123626.0	C1700683	CID100057537
9723	DB05294	Vandetanib	D0G6QF	3081361.0	443913-73-3	CHEMBL24828	ZINC000053683345	49960		D06407	21.0	C1121849	CID003081361
9781	DB05246	Methsuximide	D08EOD	6476.0	77-41-8	CHEMBL697		6846		D00404		C0109002	CID000006476
9800	DB06589	Pazopanib	D0F0ZY	10113978.0	444731-52-6	CHEMBL477772	ZINC000011617039	71219		D05380	26474.0	C1831796	CID010113978
9832	DB06637	Dalfampridine	D08YIN	1727.0	504-24-5	CHEMBL284348	ZINC000000599985	34385	C13728	D04127	10458.0	C0000477,C0878240,C1449659	CID000001727
9859	DB05311	Ecallantide	D0P5AE	44152182.0	460738-38-9	CHEMBL1201837				D03931		C1722685	CID144201343
9870	DB06650	Ofatumumab	D0Y8ZN	6918251.0	679818-59-8	CHEMBL1201836				D09314		C1541395,C1832027	CID105488383
9893	DB06655	Liraglutide	D03GOI	16134956.0	204656-20-2	CHEMBL1201866		71193		D06404		C1456408	CID116134956
9939	DB06605	Apixaban	D0I5HF	10182969.0	503612-47-3	CHEMBL231779	ZINC000011677837	72296		D03213	19023.0	C1831808	CID010182969
9957	DB06616	Bosutinib	D0OB0F	5328940.0	380843-75-4	CHEMBL288441	ZINC000022448983	39112		D03252	4552.0	C1099259,C1831731	CID005328940
9976	DB06626	Axitinib	D01ZRI	6450551.0	319460-85-0	CHEMBL1289926	ZINC000003816287	66910		D03218	25117.0	C1700874	CID006450551
10000	DB05381	Histamine	D04USC	774.0	51-45-6	CHEMBL90	ZINC000000388081	18295	C00388	D08040	50121205.0	C0019588	CID000000774
10109	DB05351	Dexlansoprazole	D06YYD	9578005.0	138530-94-6	CHEMBL1201863	ZINC000003830986	135931		D08903		C2348248	CID009578005
10118	DB06684	Vilazodone	D0X6BV	6918314.0	163521-12-8	CHEMBL439849	ZINC000001542113	70707		D09698	50151982.0	C1530072	CID106918313
10148	DB06690	Nitrous oxide	D0O8DI	948.0	10024-97-2	CHEMBL1234579		17045	C00887	D00102		C0028215	CID000000948
10152	DB06691	Mepyramine	D08JZS	4992.0	91-84-9	CHEMBL511	ZINC000019144216	6762	C11798	D08183	22567.0	C0034282	CID000004992
10155	DB06698	Betahistine	D02RAY	2366.0	5638-76-6	CHEMBL24441	ZINC000001675415	35677		D07522	96589.0	C0005301	CID000002366
10163	DB06699	Degarelix	D0Y7KH	16136245.0	214766-78-6	CHEMBL415606		135961		D08901	50102450.0	C1455035	CID016136245
10230	DB06702	Fesoterodine	D00BLL	6918558.0	286930-02-7	CHEMBL1201764	ZINC000001552908	135920		D07226		C2343853	CID006918558
10232	DB06704	Iobenguane		60860.0	80663-95-2	CHEMBL818	ZINC000001538318	92769		D04559		C0047506	CID000060860
10233	DB06703	Gadobutrol	D0P1IZ	70678987.0	770691-21-9	CHEMBL2218860		68841		D07420		C0291216	CID106102852
10234	DB06700	Desvenlafaxine	D01WJV	125017.0	93413-62-8	CHEMBL1118		83527		D07793	86748.0	C1880288	CID000125017
10235	DB06709	Methacholine		1993.0	55-92-5	CHEMBL978		6804	C07471		48918.0	C0524770,C0600370	CID000001993
10245	DB06756	Glycine betaine	D0XB8P	247.0	107-43-7	CHEMBL1182		17750	C00719	D07523	50103520.0	C0005304,C1166065	CID000000247
10258	DB06760	Sacrosidase		47207443.0	85897-35-4	CHEMBL1201487				D05782		C0718043	CID100135113
10265	DB06768	Ammonium lactate	D08QGD	62358.0	515-98-0	CHEMBL1200747				D02920		C0718495	CID000062358
10266	DB04106	Fotemustine	D0S1ZB	46936889.0	92118-27-9	CHEMBL549386	ZINC000005859934	131854				C0060696,C1517301	CID100104799
10273	DB06769	Bendamustine	D01CYA	65628.0	16506-27-7	CHEMBL487253	ZINC000004214955	135515		D07085	173621.0	C0525079,C1529660	CID000065628
10276	DB06764	Tetryzoline	D05IHU	5419.0	84-22-0	CHEMBL1266		28674	C07912	D08578	96559.0	C0076286	CID000005419
10282	DB06766	Alcaftadine	D0O7JW	19371515.0	147084-10-4	CHEMBL1201747	ZINC000011726211	71023		D06552		C2348241	CID019371515
10285	DB06771	Besifloxacin	D00TRV	10178705.0	141388-76-3	CHEMBL1201760	ZINC000003787097	135622		D08872		C2351042	CID010178705
10287	DB06770	Benzyl alcohol	D05OIS	244.0	100-51-6	CHEMBL720	ZINC000000895302	17987	C03485	D00077		C0005100	CID000000244
10293	DB06772	Cabazitaxel	D02HSB	9854073.0	183133-96-2	CHEMBL1201748	ZINC000085536932	63584		D09755		C2830183	CID009854073
10296	DB06779	Dalteparin	D01ZJK	17397502.0	9005-49-6	a:Q1851701				D03353		C0085776,C0206461	CID109812414
10305	DB06775	Carglumic acid	D0Z0MG	121396.0	1188-38-1	CHEMBL1201780	ZINC000001530283	71028	C05829	D07130		C0067889,C1318649	CID000121396
10308	DB06774	Capsaicin	D0U5CE	1548943.0	404-86-4	CHEMBL294199	ZINC000001530575	3374	C06866	D00250	20461.0	C0006931	CID001548943
10311	DB06777	Chenodeoxycholic acid	D03ZTE	10133.0	474-25-9	CHEMBL240597	ZINC000003914808	16755	C02528	D00163	21674.0	C0008024,C0085994	CID000010133
10324	DB06782	Dimercaprol	D0X2IE	3080.0	59-52-9	CHEMBL1597		64198	C02924	D00167	50103608.0	C0012383	CID000003080
10327	DB06781	Difluprednate	D01ZOG	443936.0	23674-86-4	CHEMBL1201749	ZINC000004212945	31485	C12695	D01266		C0058004	CID000443936
10342	DB06786	Halcinonide	D06IIB	443943.0	3093-35-4	CHEMBL1200845	ZINC000004213474	31663		D01308	50240097.0	C0018513	CID000443943
10348	DB06788	Histrelin	D0O7DG	56927879.0	76712-82-8	CHEMBL1201255		63530		D02369		C0121902	CID125077993
10358	DB06711	Naphazoline	D04VNR	4436.0	835-31-4	CHEMBL761	ZINC000000119717	93363		D08253	50001922.0	C0027373	CID000004436
10359	DB06710	Methyltestosterone	D0Z1XD	6010.0	58-18-4	CHEMBL1395	ZINC000003814422	27436	C07198	D00408	50410531.0	C0025826,C1449554	CID000006010
10360	DB06717	Fosaprepitant		219090.0	172673-20-0	CHEMBL1199324	ZINC000003939013	64321		D06597		C2349941	CID000219090
10361	DB06716	Fospropofol	D0TA0J	3038498.0	258516-89-1	CHEMBL1201766	ZINC000002519740	135193		D04257	25851.0	C2370726	CID103038497
10490	DB06792	Lanthanum carbonate	D0H1LO	168924.0	587-26-8	CHEMBL2096647						C0768119	CID000168924
10493	DB06795	Mafenide	D0K1QD	3998.0	138-39-6	CHEMBL419	ZINC000000001644	6633	C07106	D02351	10860.0	C0024452	CID000003998
10496	DB06794	Lodoxamide	D0OG3K	44564.0	53882-12-5	CHEMBL1201266	ZINC000002000707	135333		D04762	50259889.0	C0126120	CID000044564
10497	DB06791	Lanreotide	D0M2YE	71349.0	108736-35-2	CHEMBL1201185				D04666		C0209211	CID100071348
10509	DB06799	Methenamine	D02LJR	4101.0	100-97-0	CHEMBL1201270	ZINC000086040406	6824		D00393		C0025638	CID000004101
10613	DB06800	Methylnaltrexone		16089915.0	916055-93-1	CHEMBL1186579	ZINC000245204949			D06618		C0066411	CID105361917
10615	DB06802	Nepafenac	D02IHW	151075.0	78281-72-8	CHEMBL1021	ZINC000005162311	75922		D05143	50228731.0	C0961209	CID000151075
10622	DB06813	Pralatrexate	D02LWU	148121.0	146464-95-1	CHEMBL1201746		71223		D05589		C1721300	CID000148121
10624	DB06819	Phenylbutyric acid	D0B7CH	4775.0	1821-12-1	CHEMBL1469	ZINC000000056568	41500		D05868		C0170531,C0281398	CID000004775
10627	DB06817	Raltegravir	D0I1FQ	54671008.0	518048-05-0	CHEMBL254316	ZINC000013831130	82960		D06676	25351.0	C1871526	CID123668479
10628	DB06823	Tiopronin	D0A8CJ	5483.0	1953-02-2	CHEMBL1314		32229	C12876	D01430	50020805.0	C0025405	CID000005483
10630	DB06825	Triptorelin	D03QRS	25074470.0	57773-63-4	CHEMBL1201334		63633		D06247		C0077275	CID025074470
